FastTree Version 2.1.11 Double precision (No SSE3)
Alignment: standard input
Nucleotide distances: Jukes-Cantor Joins: balanced Support: SH-like 1000
Search: Normal +NNI +SPR (2 rounds range 10) +ML-NNI opt-each=1
TopHits: 1.00*sqrtN close=default refresh=0.80
ML Model: Generalized Time-Reversible, CAT approximation with 20 rate categories
      0.13 seconds: Identified unique sequences
Ignored unknown character b (seen 3 times)
Ignored unknown character d (seen 11 times)
Ignored unknown character h (seen 11 times)
Ignored unknown character k (seen 394 times)
Ignored unknown character m (seen 628 times)
Ignored unknown character n (seen 432 times)
Ignored unknown character r (seen 3800 times)
Ignored unknown character s (seen 170 times)
Ignored unknown character v (seen 9 times)
Ignored unknown character w (seen 439 times)
Ignored unknown character y (seen 1679 times)
     13.32 seconds: Top hits for    347 of   2000 seqs (at seed    100)
     21.14 seconds: Top hits for    577 of   2000 seqs (at seed    200)
     28.13 seconds: Top hits for    692 of   2000 seqs (at seed    300)
     35.92 seconds: Top hits for    790 of   2000 seqs (at seed    400)
     42.87 seconds: Top hits for    889 of   2000 seqs (at seed    500)
     51.82 seconds: Top hits for    980 of   2000 seqs (at seed    600)
     60.02 seconds: Top hits for   1059 of   2000 seqs (at seed    700)
     66.57 seconds: Top hits for   1132 of   2000 seqs (at seed    800)
     74.09 seconds: Top hits for   1210 of   2000 seqs (at seed    900)
     81.92 seconds: Top hits for   1282 of   2000 seqs (at seed   1000)
     89.62 seconds: Top hits for   1361 of   2000 seqs (at seed   1100)
     96.69 seconds: Top hits for   1436 of   2000 seqs (at seed   1200)
    103.06 seconds: Top hits for   1493 of   2000 seqs (at seed   1300)
    110.33 seconds: Top hits for   1568 of   2000 seqs (at seed   1400)
    118.58 seconds: Top hits for   1647 of   2000 seqs (at seed   1500)
    126.00 seconds: Top hits for   1717 of   2000 seqs (at seed   1600)
    134.90 seconds: Top hits for   1799 of   2000 seqs (at seed   1700)
    141.93 seconds: Top hits for   1863 of   2000 seqs (at seed   1800)
    149.11 seconds: Top hits for   1929 of   2000 seqs (at seed   1900)
    156.29 seconds: Checking top hits for      1 of   2000 seqs
    161.59 seconds: Joined    100 of   1997
    174.54 seconds: Joined    200 of   1997
    184.06 seconds: Joined    300 of   1997
    189.49 seconds: Joined    400 of   1997
    197.81 seconds: Joined    500 of   1997
    207.52 seconds: Joined    600 of   1997
    213.78 seconds: Joined    700 of   1997
    224.36 seconds: Joined    800 of   1997
    235.47 seconds: Joined    900 of   1997
    243.88 seconds: Joined   1000 of   1997
    248.67 seconds: Joined   1100 of   1997
    252.38 seconds: Joined   1200 of   1997
    256.77 seconds: Joined   1300 of   1997
    262.19 seconds: Joined   1400 of   1997
    267.63 seconds: Joined   1500 of   1997
    272.51 seconds: Joined   1600 of   1997
    279.10 seconds: Joined   1700 of   1997
    286.49 seconds: Joined   1800 of   1997
    293.71 seconds: Joined   1900 of   1997
Initial topology in 299.05 seconds
Refining topology: 44 rounds ME-NNIs, 2 rounds ME-SPRs, 22 rounds ML-NNIs
    299.04 seconds: ME NNI round 1 of 44, 1 of 1998 splits
    299.39 seconds: ME NNI round 1 of 44, 101 of 1998 splits, 14 changes (max delta 0.002)
    299.73 seconds: ME NNI round 1 of 44, 201 of 1998 splits, 31 changes (max delta 0.003)
    300.05 seconds: ME NNI round 1 of 44, 301 of 1998 splits, 37 changes (max delta 0.003)
    300.47 seconds: ME NNI round 1 of 44, 401 of 1998 splits, 50 changes (max delta 0.003)
    300.81 seconds: ME NNI round 1 of 44, 501 of 1998 splits, 66 changes (max delta 0.003)
    301.15 seconds: ME NNI round 1 of 44, 601 of 1998 splits, 98 changes (max delta 0.003)
    301.47 seconds: ME NNI round 1 of 44, 701 of 1998 splits, 109 changes (max delta 0.003)
    301.82 seconds: ME NNI round 1 of 44, 801 of 1998 splits, 130 changes (max delta 0.006)
    302.23 seconds: ME NNI round 1 of 44, 901 of 1998 splits, 153 changes (max delta 0.006)
    302.62 seconds: ME NNI round 1 of 44, 1001 of 1998 splits, 187 changes (max delta 0.006)
    303.01 seconds: ME NNI round 1 of 44, 1101 of 1998 splits, 216 changes (max delta 0.006)
    303.40 seconds: ME NNI round 1 of 44, 1201 of 1998 splits, 234 changes (max delta 0.006)
    303.77 seconds: ME NNI round 1 of 44, 1301 of 1998 splits, 253 changes (max delta 0.006)
    304.16 seconds: ME NNI round 1 of 44, 1401 of 1998 splits, 290 changes (max delta 0.007)
    304.52 seconds: ME NNI round 1 of 44, 1501 of 1998 splits, 318 changes (max delta 0.007)
    304.88 seconds: ME NNI round 1 of 44, 1601 of 1998 splits, 352 changes (max delta 0.007)
    305.24 seconds: ME NNI round 1 of 44, 1701 of 1998 splits, 377 changes (max delta 0.009)
    305.57 seconds: ME NNI round 1 of 44, 1801 of 1998 splits, 399 changes (max delta 0.009)
    305.89 seconds: ME NNI round 1 of 44, 1901 of 1998 splits, 406 changes (max delta 0.009)
    306.21 seconds: ME NNI round 2 of 44, 1 of 1998 splits
    306.54 seconds: ME NNI round 2 of 44, 101 of 1998 splits, 2 changes (max delta 0.000)
    306.87 seconds: ME NNI round 2 of 44, 201 of 1998 splits, 5 changes (max delta 0.003)
    307.21 seconds: ME NNI round 2 of 44, 301 of 1998 splits, 10 changes (max delta 0.003)
    307.57 seconds: ME NNI round 2 of 44, 401 of 1998 splits, 25 changes (max delta 0.003)
    307.94 seconds: ME NNI round 2 of 44, 501 of 1998 splits, 47 changes (max delta 0.008)
    308.31 seconds: ME NNI round 2 of 44, 601 of 1998 splits, 62 changes (max delta 0.008)
    308.69 seconds: ME NNI round 2 of 44, 701 of 1998 splits, 84 changes (max delta 0.008)
    309.04 seconds: ME NNI round 2 of 44, 801 of 1998 splits, 104 changes (max delta 0.008)
    309.42 seconds: ME NNI round 2 of 44, 901 of 1998 splits, 128 changes (max delta 0.008)
    309.82 seconds: ME NNI round 2 of 44, 1001 of 1998 splits, 155 changes (max delta 0.008)
